angle,speed
-11.870048974083664,1.870048974083664
-14.039383692351244,4.039383692351244
-6.834156020516163,-3.1658439794838364
-23.423032516583653,13.423032516583653
-30.548068383281603,20.548068383281603
1.9005048147032806,-11.90050481470328
8.230760097275612,-18.230760097275613
-5.373337903348086,-4.626662096651914
-2.2456261426361563,-7.754373857363843
-4.56070184609531,-5.43929815390469
-7.672678978847415,-2.327321021152585
-7.370466756970212,-2.6295332430297877
-29.446566939696112,19.446566939696112
-12.487021083827134,2.487021083827135
2.5823361600321624,-12.582336160032163
1.1393039716966884,-11.139303971696688
-21.602678435781307,11.602678435781307
-27.978107839178243,17.978107839178243
-9.068308832653146,-0.9316911673468535
-12.1547268267969,2.1547268267969004
-18.435228786226283,8.435228786226284
-10.325793794327927,0.325793794327927
-6.284908829527139,-3.715091170472861
-7.289755329102263,-2.710244670897737
-0.3211857186162854,-9.678814281383715
-25.00544185642383,15.005441856423829
-8.212993722373835,-1.787006277626165
-2.8746941950489036,-7.125305804951097
-11.322873266723954,1.3228732667239544
-8.991520350370765,-1.0084796496292356
-9.486203742596297,-0.5137962574037029
-9.41579109613778,-0.58420890386222
-8.303492614246615,-1.696507385753386
-15.907710608057732,5.907710608057732
-14.17870141123408,4.17870141123408
-2.0144856855757114,-7.985514314424289
-16.26465204917521,6.264652049175213
8.2605413071955,-18.2605413071955
-26.05633280649365,16.05633280649365
-6.941809046463985,-3.058190953536015
-15.093118838343358,5.093118838343358
-13.237415408206818,3.237415408206818
3.168921177735564,-13.168921177735564
12.359223151904263,-22.359223151904263
-9.761105080046953,-0.23889491995304724
-5.355921850042629,-4.644078149957371
-7.296556771682356,-2.7034432283176435
-19.34099613046296,9.340996130462958
-6.641631632000876,-3.358368367999124
-13.480003184732306,3.480003184732306
-10.870766345663231,0.870766345663232
-8.56511292949723,-1.4348870705027696
-23.459342510774672,13.459342510774672
-15.412905797003246,5.412905797003246
-1.6418596250839559,-8.358140374916044
-28.440871991749656,18.440871991749656
-29.610105985469367,19.610105985469367
-29.886656241097818,19.886656241097818
-46.30084636092333,36.30084636092333
-31.453597759659267,21.453597759659267
-23.764253922701204,13.764253922701204
-42.8018590500748,32.8018590500748
-32.594549169750834,22.59454916975083
-18.131171614464755,8.131171614464757
-14.535218794311726,4.535218794311726
-20.903202683055746,10.903202683055746
0.19833327551983881,-10.19833327551984
-48.34348551000229,38.34348551000229
-46.26365773786602,36.26365773786602
-30.781554021209267,20.781554021209267
-16.73076048991136,6.73076048991136
-42.40368421150621,32.40368421150621
-32.86116692081339,22.86116692081339
-37.655191753573945,27.655191753573945
-49.65315181985763,39.65315181985763
-45.83218755340409,35.83218755340409
-59.55629407155944,49.55629407155944
-35.48790989536687,25.487909895366865
-30.31270029311876,20.31270029311876
-49.85983221409619,39.85983221409619
-40.637538662312416,30.637538662312416
-39.297114918149134,29.297114918149134
-52.051902457875215,42.051902457875215
-45.820942271615486,35.820942271615486
-55.7653649105011,45.7653649105011
-59.46365304874744,49.46365304874744
-44.86736790770942,34.86736790770942
-59.98908757406686,49.98908757406686
-66.86285187390229,56.86285187390228
-51.304187745036046,41.304187745036046
-71.97083521441577,61.97083521441577
-68.48666322064074,58.48666322064074
-55.99164026505728,45.99164026505728
-60.49937383170338,50.49937383170338
-70.9819233208158,60.981923320815795
-52.49256797857405,42.49256797857405
-70.72334609538653,60.72334609538653
-40.27142044406965,30.271420444069648
-65.3668181005758,55.3668181005758
-60.86759160915877,50.86759160915877
-59.92863971755709,49.92863971755709
-60.333145005241114,50.333145005241114
-46.70520851455293,36.70520851455293
-47.109386397467944,37.109386397467944
-46.19091696907565,36.19091696907565
-40.10504494462943,30.105044944629427
-13.609835254015879,3.609835254015879
-52.687147850270584,42.687147850270584
-24.570333257381556,14.570333257381556
-9.974586276244828,-0.025413723755171702
24.467389121697575,-34.46738912169758
21.89955649902768,-31.89955649902768
20.182260394910532,-30.182260394910532
26.599920059770913,-36.59992005977091
16.987410883453773,-26.987410883453773
14.900150263711584,-24.900150263711584
7.632380454045395,-17.632380454045396
14.28203757174396,-24.28203757174396
10.5776314128101,-20.5776314128101
20.94908670354908,-30.94908670354908
-3.855048794990118,-6.144951205009882
26.236870590533442,-36.23687059053344
21.36425427009327,-31.36425427009327
28.242664705262612,-38.24266470526261
33.026538825172416,-43.026538825172416
25.52849361250815,-35.52849361250815
31.419652281046126,-41.419652281046126
26.257717488024788,-36.25771748802479
27.536155261450283,-37.53615526145028
22.959404566343316,-32.959404566343316
20.70346731637938,-30.70346731637938
22.024060590848958,-32.02406059084896
25.259185217330938,-35.25918521733094
28.436248193609096,-38.436248193609096
34.299941090254514,-44.299941090254514
15.709437126256674,-25.709437126256674
18.397734282488937,-28.397734282488937
22.6413558691157,-32.6413558691157
26.089096253529274,-36.08909625352928
20.98627559305178,-30.98627559305178
30.43398616879786,-40.43398616879786
28.97110048454288,-38.97110048454288
21.374563513653236,-31.374563513653236
23.169984686574107,-33.16998468657411
10.907865745525687,-20.907865745525687
21.362374507933122,-31.362374507933122
24.148435926573708,-34.14843592657371
21.248588681212464,-31.248588681212464
20.95113615519512,-30.95113615519512
23.526419665078702,-33.526419665078706
21.88463817251188,-31.88463817251188
19.917218619142265,-29.917218619142265
19.130173491765547,-29.130173491765547
5.959966591453041,-15.95996659145304
6.650169431427177,-16.650169431427177
-4.0641380930459645,-5.9358619069540355
-13.313081415181678,3.313081415181678
-8.35756670172414,-1.64243329827586
-10.72365727457192,0.723657274571921
-12.390169327888083,2.390169327888083
-0.9119891425272293,-9.08801085747277
-13.920996299766367,3.920996299766367
-14.688073340250629,4.688073340250629
-6.56155840930644,-3.43844159069356
-11.97993667594205,1.9799366759420503
-9.429534025619278,-0.5704659743807223
-13.194497675983204,3.1944976759832038
-0.661422250449986,-9.338577749550014
-23.06399022697625,13.063990226976252
-17.9684518028878,7.968451802887797
5.783093865633022,-15.783093865633022
-7.320543537443695,-2.6794564625563053
-9.19251595864119,-0.8074840413588102
-5.1144755644905135,-4.8855244355094865
-6.632246954089485,-3.367753045910515
-12.673634176752419,2.673634176752418
-18.222218013543273,8.222218013543273
-0.29215724851571334,-9.707842751484286
-13.15792688045703,3.1579268804570297
0.8131682957251885,-10.813168295725188
-30.292640881212087,20.292640881212087
-23.269049168965736,13.269049168965736
-9.650112146623483,-0.34988785337651684
-5.868262177741327,-4.131737822258673
-13.513393044146332,3.5133930441463317
-9.926670648439746,-0.07332935156025489
-8.802302850884802,-1.1976971491151982
-3.557618767803106,-6.442381232196894
-11.739789155539743,1.739789155539743
-15.398144454668529,5.398144454668529
-17.16486837208653,7.1648683720865325
-2.987350297609349,-7.012649702390651
-13.137744005291358,3.137744005291358
-5.243042682216543,-4.756957317783457
-2.730109262437354,-7.269890737562646
-17.200885077361633,7.200885077361631
-1.2177427249845079,-8.782257275015493
0.19156101296006955,-10.191561012960069
-31.009825381973414,21.009825381973414
-13.00440320753236,3.0044032075323592
9.979403142859491,-19.97940314285949
2.8828511206027887,-12.882851120602789
-8.560754455105695,-1.4392455448943058
-19.546092102431132,9.546092102431134
-4.558983197017889,-5.441016802982111
9.001081673260716,-19.001081673260714
6.894068921228627,-16.894068921228627
-11.408353622740496,1.4083536227404965
-25.318103396145954,15.318103396145954
-22.104040371311736,12.104040371311736
-27.68749892941017,17.68749892941017
-16.99387910341664,6.993879103416637
7.946314134716097,-17.946314134716097
-5.251979528969706,-4.748020471030294
-0.27522793681601776,-9.724772063183982
-15.072344200557389,5.072344200557389
-20.061500696610445,10.061500696610443
-20.564140361033473,10.564140361033472
-6.384882981888404,-3.6151170181115964
-6.116938808424186,-3.883061191575815
-6.746131046759982,-3.2538689532400182
-9.675579451361113,-0.32442054863888714
-7.052765173059699,-2.9472348269403015
-14.383892713768962,4.383892713768962
-10.289682397904171,0.28968239790417094
-8.629786963585907,-1.3702130364140936
-6.82584606013044,-3.1741539398695604
-12.59833046843637,2.5983304684363695
-9.2360370281999,-0.7639629718000993
-12.020096388900726,2.0200963889007255
-13.759945369169976,3.7599453691699765
-17.007820018786646,7.007820018786644
-9.03631023013823,-0.9636897698617704
-10.995283168174572,0.9952831681745717
-15.862771931302166,5.8627719313021665
-10.630752861501126,0.6307528615011249
-6.905004887423653,-3.094995112576347
-12.235645124244424,2.2356451242444235
-8.108703309911384,-1.8912966900886152
-15.986220629693673,5.986220629693673
-7.262990280607665,-2.7370097193923346
0.9460394988609986,-10.946039498860998
-1.427865379964668,-8.572134620035332
-20.823873194669808,10.82387319466981
-34.028989145691014,24.028989145691018
-21.817206893069304,11.817206893069304
-23.463745921870427,13.463745921870427
12.318885682922932,-22.318885682922932
9.427475336031721,-19.42747533603172
4.549745771633228,-14.549745771633228
-14.10114098547151,4.10114098547151
-8.488550799298284,-1.5114492007017164
-11.410365188547553,1.4103651885475532
-3.404379445562504,-6.595620554437496
-19.822077254313832,9.822077254313832
-19.16188846392423,9.161888463924232
0.8611617838610499,-10.86116178386105
34.28087792489505,-44.28087792489505
2.4063310429812637,-12.406331042981265
-25.173446150842114,15.173446150842114
-19.791005853699076,9.791005853699076
-35.10576486014935,25.10576486014935
-28.41195497892875,18.41195497892875
-7.311502409761198,-2.6884975902388013
1.0114612675101613,-11.01146126751016
24.1542256651828,-34.1542256651828
16.449431336869488,-26.449431336869488
-4.3496320033686615,-5.6503679966313385
-2.819961787548544,-7.180038212451456
7.05434726313039,-17.05434726313039
-9.289448634263213,-0.7105513657367872
-4.202157715659067,-5.797842284340933
12.32289691835329,-22.32289691835329
6.8395825484594415,-16.83958254845944
-2.0542450953430382,-7.945754904656962
9.564826641928201,-19.5648266419282
5.798088499806816,-15.798088499806816
1.2388713184425608,-11.23887131844256
24.491566051693855,-34.49156605169385
9.724337810271848,-19.724337810271848
-8.574066114972211,-1.4259338850277894
0.0010517378910126496,-10.001051737891013
-19.957972419513638,9.957972419513636
-22.852448816403772,12.852448816403772
-11.770486975609735,1.7704869756097361
-0.2888865704756185,-9.711113429524382
-12.746048636071894,2.746048636071894
-17.37052241402889,7.3705224140288905
-3.7208964076466273,-6.279103592353373
-15.499688441208464,5.499688441208464
-28.950772022227365,18.950772022227365
-17.927447822587258,7.927447822587258
-4.038741625958654,-5.961258374041346
-17.90237238346581,7.90237238346581
-35.11619978914371,25.11619978914371
-31.643619954726088,21.643619954726088
-22.534310939201685,12.534310939201685
-54.558343217710465,44.558343217710465
-26.74941564843209,16.74941564843209
-36.51871437947382,26.518714379473824
-33.03530923915263,23.03530923915263
-14.427056677263781,4.427056677263781
-10.11337500294552,0.11337500294552072
-42.27086017260736,32.27086017260736
-49.4391932602257,39.4391932602257
-35.244942703853766,25.244942703853766
-44.64708957509405,34.64708957509405
-37.15996959536189,27.159969595361893
-43.08793465047324,33.08793465047324
-39.67755214174871,29.677552141748713
-42.47776333575834,32.47776333575834
-44.02614989244902,34.02614989244902
-41.839924600307654,31.839924600307654
-42.00933127399905,32.00933127399905
-58.48315652657823,48.48315652657823
-59.42104239477517,49.42104239477517
-39.51806355485008,29.51806355485008
-41.68063796467676,31.680637964676762
-50.641157840789276,40.641157840789276
-52.59010786192684,42.59010786192684
-54.265876861442884,44.265876861442884
-50.39217824833719,40.39217824833719
-54.535613010748975,44.535613010748975
-7.939783197414151,-2.0602168025858494
-54.49273993832553,44.49273993832553
-43.259518489891306,33.259518489891306
-40.23043261498013,30.23043261498013
-39.54975163878697,29.549751638786972
-47.251523872074245,37.251523872074245
-43.13583276972005,33.13583276972005
-30.835674198345338,20.835674198345338
-28.084928796947512,18.084928796947512
-42.46177391354259,32.46177391354259
-32.449770498510226,22.449770498510226
-12.37182636258915,2.3718263625891502
-12.796577157706658,2.7965771577066576
1.3591821273812004,-11.3591821273812
4.882630892142565,-14.882630892142565
0.9157386334338451,-10.915738633433845
-9.953079884750043,-0.046920115249958094
19.955611940044875,-29.955611940044875
22.347028275653663,-32.34702827565366
20.44879601247799,-30.44879601247799
20.5129462230183,-30.5129462230183
12.567395995102029,-22.56739599510203
19.202904090464123,-29.202904090464123
12.99384783751266,-22.99384783751266
15.950003822938406,-25.950003822938406
8.725334806933784,-18.725334806933784
12.931130865715161,-22.93113086571516
17.009178533088996,-27.009178533088996
14.894057768471647,-24.894057768471647
17.50924326816178,-27.50924326816178
12.10525083151952,-22.10525083151952
13.598264593923524,-23.598264593923524
12.984846758992802,-22.984846758992802
13.857870860921253,-23.857870860921253
17.22921708146947,-27.22921708146947
11.455327284374928,-21.455327284374928
3.1953362380606247,-13.195336238060625
34.471354144503486,-44.471354144503486
11.629909367604956,-21.629909367604956
8.614885243020106,-18.614885243020105
25.35543314704301,-35.35543314704301
16.935387656842483,-26.935387656842483
7.469231636131331,-17.469231636131333
-5.362806742323427,-4.637193257676573
-9.15829776198726,-0.8417022380127399
-14.179151740858359,4.179151740858359
-6.405156801903166,-3.594843198096834
22.561376150244403,-32.5613761502444
3.5265042756905505,-13.52650427569055
-23.731593275845846,13.731593275845846
-35.554914518576155,25.554914518576158
-22.420580180636524,12.420580180636524
-37.67099345442564,27.67099345442564
-3.2834637579459383,-6.716536242054062
15.844770950449462,-25.844770950449462
12.892373935590168,-22.892373935590168
-5.872516038653422,-4.127483961346578
-15.351201574945406,5.3512015749454065
-15.323586874987207,5.323586874987207
-4.861851866753317,-5.138148133246683
26.43196319979106,-36.431963199791056
5.275898562626539,-15.275898562626539
-2.137543857226762,-7.8624561427732385
-30.026271454021515,20.026271454021515
-6.579122278890628,-3.4208777211093717
-8.616955069247652,-1.3830449307523476
-6.154121045936013,-3.845878954063987
-3.0013108589421122,-6.998689141057888
-14.350315652595734,4.350315652595734
-6.1702652214903235,-3.8297347785096765
-5.795303294237451,-4.204696705762549
-1.353220839242264,-8.646779160757736
-15.501459820928638,5.501459820928638
-24.09340968868246,14.09340968868246
-4.735056147852936,-5.264943852147064
36.099573068515156,-46.099573068515156
21.738903292122714,-31.738903292122714
5.022623782967814,-15.022623782967814
-18.50428841506855,8.504288415068551
-11.667726575002154,1.6677265750021544
-27.684883224870916,17.684883224870916
-37.74375134382421,27.743751343824208
-29.835489314056815,19.835489314056815
-12.795842962148871,2.7958429621488703
-6.643216941465995,-3.3567830585340053
-22.74596566240226,12.74596566240226
-26.549648583668446,16.549648583668446
-18.054774418874214,8.054774418874214
9.73465249434463,-19.73465249434463
-10.370666269873201,0.37066626987320195
-8.349859568273072,-1.6501404317269284
-5.962056877023976,-4.037943122976024
-6.558657733355809,-3.441342266644191
-4.569576276672199,-5.430423723327801
40.46844855398253,-50.46844855398253
-12.863813475682072,2.863813475682072
-19.873953581872826,9.873953581872827
-12.174621324534613,2.1746213245346135
-19.44370926169951,9.443709261699508
-29.69100887483995,19.69100887483995
-19.730426854686442,9.730426854686442
2.017932390437844,-12.017932390437844
3.881186418836748,-13.881186418836748
-6.517030064513406,-3.4829699354865937
4.462262926681332,-14.462262926681332
2.4135022111794653,-12.413502211179466
-6.558779351777515,-3.441220648222485
-15.259999061954478,5.259999061954478
-24.397237157820857,14.397237157820857
-28.090763077978703,18.090763077978703
-15.398825862010284,5.398825862010284
2.8664295923143506,-12.86642959231435
10.060711102734913,-20.060711102734913
-8.990927197453903,-1.0090728025460978
-20.521625969150172,10.521625969150174
-27.150461823116554,17.150461823116554
-28.247197724348595,18.247197724348595
-29.41530796994657,19.41530796994657
-4.191468712513797,-5.808531287486203
-0.7649174122116396,-9.23508258778836
-32.33008721015297,22.330087210152968
-12.053130287689882,2.053130287689882
-3.243639804750082,-6.756360195249918
-7.640065174858073,-2.3599348251419277
-12.455715502962647,2.455715502962648
4.7275613277534525,-14.727561327753453
-3.1812102690423116,-6.818789730957688
-13.133541816352963,3.133541816352963
-3.4567124131970797,-6.54328758680292
-15.560108048572047,5.560108048572047
-5.7468952504627735,-4.2531047495372265
-11.242525295478508,1.242525295478508
-13.774813911786094,3.7748139117860937
-25.97269498861417,15.972694988614169
-15.635143531794794,5.635143531794794
-17.045382693649273,7.045382693649271
-26.356639692857307,16.356639692857307
-20.17113314881434,10.171133148814343
14.50752729160769,-24.50752729160769
-9.808307015617867,-0.1916929843821329
-13.698221770427887,3.698221770427887
-24.586637457077472,14.586637457077472
-26.31796260801738,16.31796260801738
-20.12023929264715,10.120239292647147
-9.280068730353292,-0.7199312696467066
-13.382612413080262,3.3826124130802615
-8.554608629521262,-1.4453913704787382
-10.558781393058696,0.5587813930586965
-12.696658311316675,2.696658311316674
-31.66409006017406,21.66409006017406
-6.587564936103829,-3.4124350638961713
-10.809424692717705,0.8094246927177062
